Image_Paths,Binary_Paths,Mask_Paths
/content/Master/train2017/000000521071.jpg,/content/Master/Binary_Masks/000000521071.png,/content/Master/panoptic_train2017/000000521071.png
/content/Master/train2017/000000387356.jpg,/content/Master/Binary_Masks/000000387356.png,/content/Master/panoptic_train2017/000000387356.png
/content/Master/train2017/000000568369.jpg,/content/Master/Binary_Masks/000000568369.png,/content/Master/panoptic_train2017/000000568369.png
/content/Master/train2017/000000314194.jpg,/content/Master/Binary_Masks/000000314194.png,/content/Master/panoptic_train2017/000000314194.png
/content/Master/train2017/000000248823.jpg,/content/Master/Binary_Masks/000000248823.png,/content/Master/panoptic_train2017/000000248823.png
/content/Master/train2017/000000457781.jpg,/content/Master/Binary_Masks/000000457781.png,/content/Master/panoptic_train2017/000000457781.png
/content/Master/train2017/000000529277.jpg,/content/Master/Binary_Masks/000000529277.png,/content/Master/panoptic_train2017/000000529277.png
/content/Master/train2017/000000306972.jpg,/content/Master/Binary_Masks/000000306972.png,/content/Master/panoptic_train2017/000000306972.png
/content/Master/train2017/000000104234.jpg,/content/Master/Binary_Masks/000000104234.png,/content/Master/panoptic_train2017/000000104234.png
/content/Master/train2017/000000537543.jpg,/content/Master/Binary_Masks/000000537543.png,/content/Master/panoptic_train2017/000000537543.png
/content/Master/train2017/000000371555.jpg,/content/Master/Binary_Masks/000000371555.png,/content/Master/panoptic_train2017/000000371555.png
/content/Master/train2017/000000179511.jpg,/content/Master/Binary_Masks/000000179511.png,/content/Master/panoptic_train2017/000000179511.png
/content/Master/train2017/000000139072.jpg,/content/Master/Binary_Masks/000000139072.png,/content/Master/panoptic_train2017/000000139072.png
/content/Master/train2017/000000294716.jpg,/content/Master/Binary_Masks/000000294716.png,/content/Master/panoptic_train2017/000000294716.png
/content/Master/train2017/000000025847.jpg,/content/Master/Binary_Masks/000000025847.png,/content/Master/panoptic_train2017/000000025847.png
/content/Master/train2017/000000006004.jpg,/content/Master/Binary_Masks/000000006004.png,/content/Master/panoptic_train2017/000000006004.png
/content/Master/train2017/000000107678.jpg,/content/Master/Binary_Masks/000000107678.png,/content/Master/panoptic_train2017/000000107678.png
/content/Master/train2017/000000202609.jpg,/content/Master/Binary_Masks/000000202609.png,/content/Master/panoptic_train2017/000000202609.png
/content/Master/train2017/000000433397.jpg,/content/Master/Binary_Masks/000000433397.png,/content/Master/panoptic_train2017/000000433397.png
/content/Master/train2017/000000111806.jpg,/content/Master/Binary_Masks/000000111806.png,/content/Master/panoptic_train2017/000000111806.png
/content/Master/train2017/000000070490.jpg,/content/Master/Binary_Masks/000000070490.png,/content/Master/panoptic_train2017/000000070490.png
/content/Master/train2017/000000006744.jpg,/content/Master/Binary_Masks/000000006744.png,/content/Master/panoptic_train2017/000000006744.png
/content/Master/train2017/000000246491.jpg,/content/Master/Binary_Masks/000000246491.png,/content/Master/panoptic_train2017/000000246491.png
/content/Master/train2017/000000246366.jpg,/content/Master/Binary_Masks/000000246366.png,/content/Master/panoptic_train2017/000000246366.png
/content/Master/train2017/000000158757.jpg,/content/Master/Binary_Masks/000000158757.png,/content/Master/panoptic_train2017/000000158757.png
/content/Master/train2017/000000145452.jpg,/content/Master/Binary_Masks/000000145452.png,/content/Master/panoptic_train2017/000000145452.png
/content/Master/train2017/000000038693.jpg,/content/Master/Binary_Masks/000000038693.png,/content/Master/panoptic_train2017/000000038693.png
/content/Master/train2017/000000021531.jpg,/content/Master/Binary_Masks/000000021531.png,/content/Master/panoptic_train2017/000000021531.png
/content/Master/train2017/000000051079.jpg,/content/Master/Binary_Masks/000000051079.png,/content/Master/panoptic_train2017/000000051079.png
/content/Master/train2017/000000457204.jpg,/content/Master/Binary_Masks/000000457204.png,/content/Master/panoptic_train2017/000000457204.png
/content/Master/train2017/000000045084.jpg,/content/Master/Binary_Masks/000000045084.png,/content/Master/panoptic_train2017/000000045084.png
/content/Master/train2017/000000466890.jpg,/content/Master/Binary_Masks/000000466890.png,/content/Master/panoptic_train2017/000000466890.png
/content/Master/train2017/000000553314.jpg,/content/Master/Binary_Masks/000000553314.png,/content/Master/panoptic_train2017/000000553314.png
/content/Master/train2017/000000488440.jpg,/content/Master/Binary_Masks/000000488440.png,/content/Master/panoptic_train2017/000000488440.png
/content/Master/train2017/000000038753.jpg,/content/Master/Binary_Masks/000000038753.png,/content/Master/panoptic_train2017/000000038753.png
/content/Master/train2017/000000155941.jpg,/content/Master/Binary_Masks/000000155941.png,/content/Master/panoptic_train2017/000000155941.png
/content/Master/train2017/000000155302.jpg,/content/Master/Binary_Masks/000000155302.png,/content/Master/panoptic_train2017/000000155302.png
/content/Master/train2017/000000395567.jpg,/content/Master/Binary_Masks/000000395567.png,/content/Master/panoptic_train2017/000000395567.png
/content/Master/train2017/000000074975.jpg,/content/Master/Binary_Masks/000000074975.png,/content/Master/panoptic_train2017/000000074975.png
/content/Master/train2017/000000488151.jpg,/content/Master/Binary_Masks/000000488151.png,/content/Master/panoptic_train2017/000000488151.png
/content/Master/train2017/000000183244.jpg,/content/Master/Binary_Masks/000000183244.png,/content/Master/panoptic_train2017/000000183244.png
/content/Master/train2017/000000504257.jpg,/content/Master/Binary_Masks/000000504257.png,/content/Master/panoptic_train2017/000000504257.png
/content/Master/train2017/000000450748.jpg,/content/Master/Binary_Masks/000000450748.png,/content/Master/panoptic_train2017/000000450748.png
/content/Master/train2017/000000147520.jpg,/content/Master/Binary_Masks/000000147520.png,/content/Master/panoptic_train2017/000000147520.png
/content/Master/train2017/000000251974.jpg,/content/Master/Binary_Masks/000000251974.png,/content/Master/panoptic_train2017/000000251974.png
/content/Master/train2017/000000479141.jpg,/content/Master/Binary_Masks/000000479141.png,/content/Master/panoptic_train2017/000000479141.png
/content/Master/train2017/000000052870.jpg,/content/Master/Binary_Masks/000000052870.png,/content/Master/panoptic_train2017/000000052870.png
/content/Master/train2017/000000140843.jpg,/content/Master/Binary_Masks/000000140843.png,/content/Master/panoptic_train2017/000000140843.png
/content/Master/train2017/000000446899.jpg,/content/Master/Binary_Masks/000000446899.png,/content/Master/panoptic_train2017/000000446899.png
/content/Master/train2017/000000343243.jpg,/content/Master/Binary_Masks/000000343243.png,/content/Master/panoptic_train2017/000000343243.png
/content/Master/train2017/000000440455.jpg,/content/Master/Binary_Masks/000000440455.png,/content/Master/panoptic_train2017/000000440455.png
/content/Master/train2017/000000512787.jpg,/content/Master/Binary_Masks/000000512787.png,/content/Master/panoptic_train2017/000000512787.png
/content/Master/train2017/000000380636.jpg,/content/Master/Binary_Masks/000000380636.png,/content/Master/panoptic_train2017/000000380636.png
/content/Master/train2017/000000335839.jpg,/content/Master/Binary_Masks/000000335839.png,/content/Master/panoptic_train2017/000000335839.png
/content/Master/train2017/000000497343.jpg,/content/Master/Binary_Masks/000000497343.png,/content/Master/panoptic_train2017/000000497343.png
/content/Master/train2017/000000349958.jpg,/content/Master/Binary_Masks/000000349958.png,/content/Master/panoptic_train2017/000000349958.png
/content/Master/train2017/000000248651.jpg,/content/Master/Binary_Masks/000000248651.png,/content/Master/panoptic_train2017/000000248651.png
/content/Master/train2017/000000227031.jpg,/content/Master/Binary_Masks/000000227031.png,/content/Master/panoptic_train2017/000000227031.png
/content/Master/train2017/000000474215.jpg,/content/Master/Binary_Masks/000000474215.png,/content/Master/panoptic_train2017/000000474215.png
/content/Master/train2017/000000303429.jpg,/content/Master/Binary_Masks/000000303429.png,/content/Master/panoptic_train2017/000000303429.png
/content/Master/train2017/000000102175.jpg,/content/Master/Binary_Masks/000000102175.png,/content/Master/panoptic_train2017/000000102175.png
/content/Master/train2017/000000009274.jpg,/content/Master/Binary_Masks/000000009274.png,/content/Master/panoptic_train2017/000000009274.png
/content/Master/train2017/000000218026.jpg,/content/Master/Binary_Masks/000000218026.png,/content/Master/panoptic_train2017/000000218026.png
/content/Master/train2017/000000122945.jpg,/content/Master/Binary_Masks/000000122945.png,/content/Master/panoptic_train2017/000000122945.png
/content/Master/train2017/000000501999.jpg,/content/Master/Binary_Masks/000000501999.png,/content/Master/panoptic_train2017/000000501999.png
/content/Master/train2017/000000095789.jpg,/content/Master/Binary_Masks/000000095789.png,/content/Master/panoptic_train2017/000000095789.png
/content/Master/train2017/000000575174.jpg,/content/Master/Binary_Masks/000000575174.png,/content/Master/panoptic_train2017/000000575174.png
/content/Master/train2017/000000178410.jpg,/content/Master/Binary_Masks/000000178410.png,/content/Master/panoptic_train2017/000000178410.png
/content/Master/train2017/000000359399.jpg,/content/Master/Binary_Masks/000000359399.png,/content/Master/panoptic_train2017/000000359399.png
/content/Master/train2017/000000098013.jpg,/content/Master/Binary_Masks/000000098013.png,/content/Master/panoptic_train2017/000000098013.png
/content/Master/train2017/000000204888.jpg,/content/Master/Binary_Masks/000000204888.png,/content/Master/panoptic_train2017/000000204888.png
/content/Master/train2017/000000478331.jpg,/content/Master/Binary_Masks/000000478331.png,/content/Master/panoptic_train2017/000000478331.png
/content/Master/train2017/000000143263.jpg,/content/Master/Binary_Masks/000000143263.png,/content/Master/panoptic_train2017/000000143263.png
/content/Master/train2017/000000448958.jpg,/content/Master/Binary_Masks/000000448958.png,/content/Master/panoptic_train2017/000000448958.png
/content/Master/train2017/000000457800.jpg,/content/Master/Binary_Masks/000000457800.png,/content/Master/panoptic_train2017/000000457800.png
/content/Master/train2017/000000015354.jpg,/content/Master/Binary_Masks/000000015354.png,/content/Master/panoptic_train2017/000000015354.png
/content/Master/train2017/000000288737.jpg,/content/Master/Binary_Masks/000000288737.png,/content/Master/panoptic_train2017/000000288737.png
/content/Master/train2017/000000275211.jpg,/content/Master/Binary_Masks/000000275211.png,/content/Master/panoptic_train2017/000000275211.png
/content/Master/train2017/000000146742.jpg,/content/Master/Binary_Masks/000000146742.png,/content/Master/panoptic_train2017/000000146742.png
/content/Master/train2017/000000329730.jpg,/content/Master/Binary_Masks/000000329730.png,/content/Master/panoptic_train2017/000000329730.png
/content/Master/train2017/000000092462.jpg,/content/Master/Binary_Masks/000000092462.png,/content/Master/panoptic_train2017/000000092462.png
/content/Master/train2017/000000199516.jpg,/content/Master/Binary_Masks/000000199516.png,/content/Master/panoptic_train2017/000000199516.png
/content/Master/train2017/000000360857.jpg,/content/Master/Binary_Masks/000000360857.png,/content/Master/panoptic_train2017/000000360857.png
/content/Master/train2017/000000196341.jpg,/content/Master/Binary_Masks/000000196341.png,/content/Master/panoptic_train2017/000000196341.png
/content/Master/train2017/000000070347.jpg,/content/Master/Binary_Masks/000000070347.png,/content/Master/panoptic_train2017/000000070347.png
/content/Master/train2017/000000315620.jpg,/content/Master/Binary_Masks/000000315620.png,/content/Master/panoptic_train2017/000000315620.png
/content/Master/train2017/000000039768.jpg,/content/Master/Binary_Masks/000000039768.png,/content/Master/panoptic_train2017/000000039768.png
/content/Master/train2017/000000332836.jpg,/content/Master/Binary_Masks/000000332836.png,/content/Master/panoptic_train2017/000000332836.png
/content/Master/train2017/000000571750.jpg,/content/Master/Binary_Masks/000000571750.png,/content/Master/panoptic_train2017/000000571750.png
/content/Master/train2017/000000207775.jpg,/content/Master/Binary_Masks/000000207775.png,/content/Master/panoptic_train2017/000000207775.png
/content/Master/train2017/000000130677.jpg,/content/Master/Binary_Masks/000000130677.png,/content/Master/panoptic_train2017/000000130677.png
/content/Master/train2017/000000279632.jpg,/content/Master/Binary_Masks/000000279632.png,/content/Master/panoptic_train2017/000000279632.png
/content/Master/train2017/000000513852.jpg,/content/Master/Binary_Masks/000000513852.png,/content/Master/panoptic_train2017/000000513852.png
/content/Master/train2017/000000119773.jpg,/content/Master/Binary_Masks/000000119773.png,/content/Master/panoptic_train2017/000000119773.png
